Survey month,Parameter,State and territory,Sex,Classification,Category,Full_time,Full_time_RSE,Part_time,Part_time_RSE,With paid leave entitlements,With paid leave entitlements_RSE,Without paid leave entitlements,Without paid leave entitlements_RSE,Total,Total_RSE,Sub_Category,ParentCategory
2021,Median weekly earnings,WA,Females,Relationship in household,   Other related individual,1230.718,4.6,429.064,44.3,1227.682,9.1,999.954,12.0,1054.681,18.6,Other related individual,Family member
2021,Median weekly earnings,WA,Females,Relationship in household,Non-family member,1400.0,4.1,600.0,4.6,1223.785,6.2,584.95,8.9,1028.412,9.3,,Non-family member
2021,Median weekly earnings,WA,Females,Relationship in household,   Lone person,1404.219,7.0,650.0,9.3,1197.407,7.8,585.003,24.2,1063.682,9.9,Lone person,Non-family member
2021,Median weekly earnings,WA,Females,Relationship in household,   Not living alone,1342.405,5.5,550.0,18.1,1253.972,8.6,583.043,16.9,777.983,22.3,Not living alone,Non-family member
2021,Median weekly earnings,TAS,Persons,Relationship in household,Family member,1297.917,2.1,580.0,2.2,1164.205,1.7,500.0,8.0,1000.0,1.0,,Family member
2021,Median weekly earnings,TAS,Persons,Relationship in household,"   Husband, wife or partner",1380.069,2.8,650.0,5.0,1219.049,1.7,600.0,4.1,1109.122,3.0,"Husband, wife or partner",Family member
2021,Median weekly earnings,TAS,Persons,Relationship in household,      With dependants,1450.0,2.8,665.0,7.8,1300.0,3.0,533.722,6.7,1237.246,2.3,With dependants,Family member
2021,Median weekly earnings,TAS,Persons,Relationship in household,      Without dependants,1300.0,3.7,650.0,5.1,1103.357,3.6,649.785,8.4,1005.473,2.5,Without dependants,Family member
2021,Median weekly earnings,TAS,Persons,Relationship in household,   Lone parent,1101.942,7.2,655.998,6.3,1050.0,5.3,590.306,18.3,1000.0,4.7,Lone parent,Family member
2021,Median weekly earnings,TAS,Persons,Relationship in household,   Dependent student,789.91,0.1,180.0,8.3,612.558,32.5,178.393,8.8,193.313,10.0,Dependent student,Family member
2021,Median weekly earnings,TAS,Persons,Relationship in household,   Non-dependent child,1000.0,5.0,445.37,9.3,932.357,4.6,500.0,22.3,850.0,5.4,Non-dependent child,Family member
2021,Median weekly earnings,TAS,Persons,Relationship in household,   Other related individual,968.774,4.9,298.731,50.3,985.599,6.7,390.135,52.4,814.041,22.8,Other related individual,Family member
2021,Median weekly earnings,TAS,Persons,Relationship in household,Non-family member,1287.092,3.8,620.533,8.8,1200.0,3.0,691.935,12.4,1100.0,4.6,,Non-family member
2021,Median weekly earnings,TAS,Persons,Relationship in household,   Lone person,1347.409,5.0,603.113,9.9,1277.333,3.7,580.569,14.4,1171.205,3.1,Lone person,Non-family member
2021,Median weekly earnings,TAS,Persons,Relationship in household,   Not living alone,1100.0,11.0,628.762,12.9,1018.502,12.3,850.115,15.5,975.52,9.6,Not living alone,Non-family member
2021,Median weekly earnings,TAS,Males,Relationship in household,Family member,1300.0,2.1,505.129,11.1,1271.976,2.4,619.876,11.9,1150.0,2.2,,Family member
2021,Median weekly earnings,TAS,Males,Relationship in household,"   Husband, wife or partner",1379.526,2.6,650.0,7.8,1337.379,2.2,800.0,9.2,1261.417,2.6,"Husband, wife or partner",Family member
2021,Median weekly earnings,TAS,Males,Relationship in household,      With dependants,1436.993,4.2,648.443,13.3,1400.0,4.0,832.556,21.7,1375.263,3.8,With dependants,Family member
2021,Median weekly earnings,TAS,Males,Relationship in household,      Without dependants,1320.312,4.0,716.794,9.8,1250.0,4.0,800.0,6.4,1121.659,4.3,Without dependants,Family member
2021,Median weekly earnings,TAS,Males,Relationship in household,   Lone parent,1631.465,15.2,736.624,0.1,1588.43,24.6,711.517,0.1,1454.102,22.0,Lone parent,Family member
2021,Median weekly earnings,TAS,Males,Relationship in household,   Dependent student,889.166,0.1,175.055,15.6,663.867,93.0,178.502,20.2,200.0,19.6,Dependent student,Family member
2021,Median weekly earnings,TAS,Males,Relationship in household,   Non-dependent child,929.268,4.5,400.0,24.9,894.371,6.0,483.62,30.7,825.405,6.2,Non-dependent child,Family member
2021,Median weekly earnings,TAS,Males,Relationship in household,   Other related individual,945.503,28.6,279.755,0.1,896.936,0.1,918.043,0.1,916.526,35.2,Other related individual,Family member
2021,Median weekly earnings,TAS,Males,Relationship in household,Non-family member,1200.0,4.6,585.542,10.9,1200.0,3.6,600.0,22.6,1100.0,4.6,,Non-family member
2021,Median weekly earnings,TAS,Males,Relationship in household,   Lone person,1300.0,7.7,507.531,11.9,1335.262,7.7,554.536,18.2,1200.0,4.0,Lone person,Non-family member
2021,Median weekly earnings,TAS,Males,Relationship in household,   Not living alone,1011.083,7.9,640.17,30.5,1005.903,10.4,854.559,20.6,900.0,8.5,Not living alone,Non-family member
2021,Median weekly earnings,TAS,Females,Relationship in household,Family member,1250.0,2.8,600.0,2.8,1028.315,1.6,456.824,8.7,900.0,2.5,,Family member
2021,Median weekly earnings,TAS,Females,Relationship in household,"   Husband, wife or partner",1385.563,4.7,650.0,4.7,1040.0,3.7,505.708,6.7,951.547,2.7,"Husband, wife or partner",Family member
2021,Median weekly earnings,TAS,Females,Relationship in household,      With dependants,1500.0,4.3,705.859,8.0,1198.427,5.8,460.337,12.3,1000.0,3.7,With dependants,Family member
2021,Median weekly earnings,TAS,Females,Relationship in household,      Without dependants,1257.885,5.7,628.056,5.3,1003.913,4.3,562.478,7.8,900.0,5.0,Without dependants,Family member
2021,Median weekly earnings,TAS,Females,Relationship in household,   Lone parent,1050.0,4.9,650.0,7.5,1021.77,3.9,581.144,23.1,991.221,5.1,Lone parent,Family member
2021,Median weekly earnings,TAS,Females,Relationship in household,   Dependent student,0.0,0.0,184.689,10.5,477.498,0.1,169.932,11.4,187.806,11.8,Dependent student,Family member
2021,Median weekly earnings,TAS,Females,Relationship in household,   Non-dependent child,1047.567,8.5,472.276,15.4,1014.391,10.3,547.005,24.7,888.445,7.6,Non-dependent child,Family member
2021,Median weekly earnings,TAS,Females,Relationship in household,   Other related individual,1026.457,12.2,370.96,33.6,1043.427,9.0,371.105,51.2,640.669,32.9,Other related individual,Family member
2021,Median weekly earnings,TAS,Females,Relationship in household,Non-family member,1362.682,5.5,705.293,8.2,1200.0,8.2,805.482,17.8,1110.209,6.3,,Non-family member
2021,Median weekly earnings,TAS,Females,Relationship in household,   Lone person,1354.179,5.6,742.469,8.4,1197.216,7.3,807.545,23.6,1108.525,6.3,Lone person,Non-family member
2021,Median weekly earnings,TAS,Females,Relationship in household,   Not living alone,1500.0,17.9,636.469,18.8,1206.02,14.3,874.076,41.6,1131.252,15.9,Not living alone,Non-family member
2021,Median weekly earnings,NT,Persons,Relationship in household,Family member,1550.0,2.8,618.675,5.3,1500.0,2.7,633.024,6.6,1300.0,3.9,,Family member
2021,Median weekly earnings,NT,Persons,Relationship in household,"   Husband, wife or partner",1600.0,4.0,750.0,6.7,1502.676,2.8,750.0,9.0,1450.0,3.3,"Husband, wife or partner",Family member
2021,Median weekly earnings,NT,Persons,Relationship in household,      With dependants,1800.0,5.1,751.607,8.1,1600.0,5.8,723.244,22.9,1500.0,5.1,With dependants,Family member
2021,Median weekly earnings,NT,Persons,Relationship in household,      Without dependants,1500.0,5.4,704.117,11.8,1400.0,5.0,753.975,13.5,1327.913,5.8,Without dependants,Family member
2021,Median weekly earnings,NT,Persons,Relationship in household,   Lone parent,1747.517,7.7,602.878,31.2,1678.795,10.3,520.0,18.4,1500.0,10.9,Lone parent,Family member
2021,Median weekly earnings,NT,Persons,Relationship in household,   Dependent student,916.648,0.1,121.957,37.2,369.181,0.1,120.0,26.3,141.33,35.7,Dependent student,Family member
2021,Median weekly earnings,NT,Persons,Relationship in household,   Non-dependent child,1010.826,7.0,654.558,11.9,1026.786,12.7,756.898,8.7,900.0,5.7,Non-dependent child,Family member
2021,Median weekly earnings,NT,Persons,Relationship in household,   Other related individual,1253.527,12.6,649.758,16.3,1238.213,13.5,865.462,19.9,1000.0,10.7,Other related individual,Family member
2021,Median weekly earnings,NT,Persons,Relationship in household,Non-family member,1602.104,4.9,503.753,27.8,1562.86,5.3,714.727,32.8,1447.847,5.3,,Non-family member
2021,Median weekly earnings,NT,Persons,Relationship in household,   Lone person,1800.0,7.0,379.813,54.0,1750.0,7.2,417.279,84.3,1597.793,7.5,Lone person,Non-family member
2021,Median weekly earnings,NT,Persons,Relationship in household,   Not living alone,1280.0,8.7,520.0,15.6,1280.0,9.3,793.186,25.2,1200.0,4.9,Not living alone,Non-family member
2021,Median weekly earnings,NT,Males,Relationship in household,Family member,1617.85,6.2,546.485,10.0,1638.119,5.3,767.739,11.3,1420.553,5.4,,Family member
2021,Median weekly earnings,NT,Males,Relationship in household,"   Husband, wife or partner",1750.0,5.2,683.324,22.2,1750.0,5.6,1072.526,19.6,1630.0,6.2,"Husband, wife or partner",Family member
2021,Median weekly earnings,NT,Males,Relationship in household,      With dependants,1917.0,5.3,731.345,22.3,1908.935,6.6,1150.0,29.2,1865.43,5.8,With dependants,Family member
2021,Median weekly earnings,NT,Males,Relationship in household,      Without dependants,1598.588,6.8,491.617,35.5,1555.342,7.6,973.24,26.6,1500.289,7.5,Without dependants,Family member
2021,Median weekly earnings,NT,Males,Relationship in household,   Lone parent,2008.681,23.3,263.011,0.1,1896.085,15.1,529.542,0.1,1798.912,34.5,Lone parent,Family member
2021,Median weekly earnings,NT,Males,Relationship in household,   Dependent student,0.0,0.0,133.146,75.5,543.247,0.1,110.956,91.3,149.753,86.4,Dependent student,Family member
2021,Median weekly earnings,NT,Males,Relationship in household,   Non-dependent child,1024.967,11.4,664.502,10.1,1092.337,29.0,748.033,12.3,935.1,9.3,Non-dependent child,Family member
2021,Median weekly earnings,NT,Males,Relationship in household,   Other related individual,1214.889,11.2,646.074,11.8,1189.893,11.7,969.318,17.6,1000.0,12.2,Other related individual,Family member
2021,Median weekly earnings,NT,Males,Relationship in household,Non-family member,1616.719,8.0,291.556,121.5,1622.112,8.7,800.0,45.6,1500.0,8.0,,Non-family member
2021,Median weekly earnings,NT,Males,Relationship in household,   Lone person,1919.072,9.9,250.955,0.1,1924.896,10.2,293.941,0.1,1654.783,8.6,Lone person,Non-family member
2021,Median weekly earnings,NT,Males,Relationship in household,   Not living alone,1327.409,5.8,722.477,0.1,1272.768,4.9,1141.498,36.2,1247.967,6.1,Not living alone,Non-family member
2021,Median weekly earnings,NT,Females,Relationship in household,Family member,1500.0,3.5,650.0,5.9,1350.0,4.7,505.374,9.0,1200.0,2.3,,Family member
2021,Median weekly earnings,NT,Females,Relationship in household,"   Husband, wife or partner",1503.725,5.1,760.629,7.1,1399.977,4.6,600.0,12.6,1256.091,4.7,"Husband, wife or partner",Family member
2021,Median weekly earnings,NT,Females,Relationship in household,      With dependants,1650.0,7.0,777.859,6.6,1437.693,7.0,541.689,19.8,1341.237,5.8,With dependants,Family member
2021,Median weekly earnings,NT,Females,Relationship in household,      Without dependants,1489.698,6.8,725.83,12.9,1342.0,6.5,609.241,20.9,1239.944,5.9,Without dependants,Family member
2021,Median weekly earnings,NT,Females,Relationship in household,   Lone parent,1562.345,9.2,665.734,28.2,1500.0,12.3,520.0,16.7,1334.05,12.1,Lone parent,Family member
2021,Median weekly earnings,NT,Females,Relationship in household,   Dependent student,872.885,0.1,122.241,55.9,405.906,0.1,120.0,54.5,132.251,52.6,Dependent student,Family member
2021,Median weekly earnings,NT,Females,Relationship in household,   Non-dependent child,994.855,13.0,648.786,25.8,917.709,13.3,826.908,0.1,900.0,8.3,Non-dependent child,Family member
2021,Median weekly earnings,NT,Females,Relationship in household,   Other related individual,1525.672,24.1,690.608,0.1,1446.462,15.1,543.377,0.1,1255.549,21.1,Other related individual,Family member
2021,Median weekly earnings,NT,Females,Relationship in household,Non-family member,1545.4,5.9,520.0,30.6,1509.768,8.2,520.0,59.4,1400.927,8.1,,Non-family member
2021,Median weekly earnings,NT,Females,Relationship in household,   Lone person,1733.185,10.1,802.825,30.0,1552.27,10.7,706.359,0.1,1516.183,12.7,Lone person,Non-family member
2021,Median weekly earnings,NT,Females,Relationship in household,   Not living alone,1277.908,11.7,510.176,0.1,1312.228,14.7,520.0,125.8,1156.151,11.2,Not living alone,Non-family member
2021,Median weekly earnings,ACT,Persons,Relationship in household,Family member,1751.305,3.1,750.0,5.8,1600.0,2.7,648.617,10.2,1464.741,2.7,,Family member
2021,Median weekly earnings,ACT,Persons,Relationship in household,"   Husband, wife or partner",1876.865,2.6,922.906,6.9,1695.105,2.6,1100.0,20.1,1636.0,2.4,"Husband, wife or partner",Family member
2021,Median weekly earnings,ACT,Persons,Relationship in household,      With dependants,2030.959,2.9,990.299,7.1,1842.745,4.1,2072.797,23.7,1845.659,3.8,With dependants,Family member
2021,Median weekly earnings,ACT,Persons,Relationship in household,      Without dependants,1627.417,5.8,821.997,17.6,1553.458,5.3,940.112,23.5,1461.167,6.3,Without dependants,Family member
2021,Median weekly earnings,ACT,Persons,Relationship in household,   Lone parent,1993.02,9.6,885.104,28.6,1910.72,10.6,1154.487,0.1,1847.458,11.6,Lone parent,Family member
2021,Median weekly earnings,ACT,Persons,Relationship in household,   Dependent student,890.966,0.1,208.851,17.9,676.602,45.0,194.202,20.7,250.0,16.6,Dependent student,Family member
2021,Median weekly earnings,ACT,Persons,Relationship in household,   Non-dependent child,1165.51,10.0,757.995,20.1,1152.348,12.4,824.433,17.7,1042.296,7.2,Non-dependent child,Family member
2021,Median weekly earnings,ACT,Persons,Relationship in household,   Other related individual,1049.393,29.5,523.296,100.8,1419.403,44.6,524.191,44.2,918.221,11.2,Other related individual,Family member
2021,Median weekly earnings,ACT,Persons,Relationship in household,Non-family member,1670.501,5.2,664.162,13.7,1673.412,5.5,1078.277,14.6,1563.426,5.8,,Non-family member
2021,Median weekly earnings,ACT,Persons,Relationship in household,   Lone person,1881.445,5.3,929.973,28.7,1867.998,4.3,1466.648,23.0,1800.979,5.0,Lone person,Non-family member
2021,Median weekly earnings,ACT,Persons,Relationship in household,   Not living alone,1268.888,9.1,534.059,24.6,1299.06,12.3,649.367,22.4,1093.79,11.8,Not living alone,Non-family member
2021,Median weekly earnings,ACT,Persons,Relationship in household,Relationship not determined,0.0,0.0,0.0,0.0,1662.037,22.6,0.0,0.0,1662.037,22.6,,Relationship not determined
2021,Median weekly earnings,ACT,Males,Relationship in household,Family member,1900.0,3.5,649.827,18.0,1760.186,3.9,843.805,15.2,1634.979,3.6,,Family member
2021,Median weekly earnings,ACT,Males,Relationship in household,"   Husband, wife or partner",1999.393,3.0,941.46,23.7,1903.968,4.1,1609.406,29.9,1900.0,3.8,"Husband, wife or partner",Family member
2021,Median weekly earnings,ACT,Males,Relationship in household,      With dependants,2200.0,3.9,941.028,41.0,2071.0,4.6,2369.058,27.7,2100.871,4.4,With dependants,Family member
2021,Median weekly earnings,ACT,Males,Relationship in household,      Without dependants,1666.367,5.7,956.777,24.5,1617.925,7.1,1145.505,76.1,1602.346,6.5,Without dependants,Family member
2021,Median weekly earnings,ACT,Males,Relationship in household,   Lone parent,2802.346,0.1,0.0,0.0,2240.322,0.1,0.0,0.0,2802.346,0.1,Lone parent,Family member
2021,Median weekly earnings,ACT,Males,Relationship in household,   Dependent student,654.598,0.1,124.965,51.7,255.778,0.1,125.085,78.1,138.37,72.6,Dependent student,Family member
2021,Median weekly earnings,ACT,Males,Relationship in household,   Non-dependent child,1062.773,15.1,900.0,13.7,1053.926,15.5,905.639,15.7,914.9,8.8,Non-dependent child,Family member
2021,Median weekly earnings,ACT,Males,Relationship in household,   Other related individual,2240.61,0.1,437.704,0.1,2057.387,0.1,385.372,0.1,525.422,0.1,Other related individual,Family member
2021,Median weekly earnings,ACT,Males,Relationship in household,Non-family member,1671.872,5.6,466.434,40.4,1683.543,6.1,964.942,29.2,1574.947,8.5,,Non-family member
2021,Median weekly earnings,ACT,Males,Relationship in household,   Lone person,1854.623,7.0,1056.861,0.1,1907.6,5.7,1492.064,33.2,1798.641,7.3,Lone person,Non-family member
2021,Median weekly earnings,ACT,Males,Relationship in household,   Not living alone,1301.871,11.7,458.249,18.9,1322.185,17.5,462.014,151.0,975.468,28.9,Not living alone,Non-family member
2021,Median weekly earnings,ACT,Males,Relationship in household,Relationship not determined,0.0,0.0,0.0,0.0,1662.037,22.6,0.0,0.0,1662.037,22.6,,Relationship not determined
2021,Median weekly earnings,ACT,Females,Relationship in household,Family member,1600.0,3.7,763.21,7.8,1439.826,3.0,545.918,16.7,1300.0,3.3,,Family member
2021,Median weekly earnings,ACT,Females,Relationship in household,"   Husband, wife or partner",1722.851,4.1,900.0,8.3,1449.986,2.7,800.0,25.5,1406.475,3.7,"Husband, wife or partner",Family member
2021,Median weekly earnings,ACT,Females,Relationship in household,      With dependants,1919.971,5.3,999.302,7.9,1457.269,5.9,839.799,58.0,1452.425,6.4,With dependants,Family member
2021,Median weekly earnings,ACT,Females,Relationship in household,      Without dependants,1560.332,7.3,750.0,26.4,1418.131,7.3,585.929,41.6,1399.862,5.9,Without dependants,Family member
2021,Median weekly earnings,ACT,Females,Relationship in household,   Lone parent,1919.207,11.5,885.104,31.0,1760.526,12.8,868.129,0.1,1711.785,11.5,Lone parent,Family member
2021,Median weekly earnings,ACT,Females,Relationship in household,   Dependent student,1318.505,0.1,250.0,23.8,1001.986,0.1,245.015,25.6,255.504,30.2,Dependent student,Family member
2021,Median weekly earnings,ACT,Females,Relationship in household,   Non-dependent child,1336.125,7.9,328.594,56.4,1321.197,11.7,556.304,15.2,1155.967,14.0,Non-dependent child,Family member
2021,Median weekly earnings,ACT,Females,Relationship in household,   Other related individual,945.672,31.2,833.619,90.8,1247.855,35.2,640.928,0.1,939.946,14.9,Other related individual,Family member
2021,Median weekly earnings,ACT,Females,Relationship in household,Non-family member,1622.946,7.6,785.301,98.1,1602.299,8.4,1153.63,17.4,1529.096,9.3,,Non-family member
2021,Median weekly earnings,ACT,Females,Relationship in household,   Lone person,1900.458,6.5,780.954,0.1,1863.168,6.5,1376.458,23.8,1834.956,6.4,Lone person,Non-family member
2021,Median weekly earnings,ACT,Females,Relationship in household,   Not living alone,1252.944,18.4,779.234,0.1,1263.335,21.5,848.6,20.0,1152.328,9.3,Not living alone,Non-family member
2022,Median weekly earnings,Australia,Persons,Relationship in household,Family member,1520.083,0.6,607.0,1.3,1404.347,0.5,600.0,1.5,1230.0,1.0,,Family member
2022,Median weekly earnings,Australia,Persons,Relationship in household,"   Husband, wife or partner",1643.334,1.0,750.0,0.9,1500.0,0.4,803.703,1.6,1400.0,0.5,"Husband, wife or partner",Family member
2022,Median weekly earnings,Australia,Persons,Relationship in household,      With dependants,1750.0,0.9,782.074,1.6,1572.0,1.0,800.0,2.8,1499.0,0.9,With dependants,Family member
2022,Median weekly earnings,Australia,Persons,Relationship in household,      Without dependants,1534.0,1.3,732.039,1.7,1442.0,1.2,849.339,2.4,1342.0,1.0,Without dependants,Family member
2022,Median weekly earnings,Australia,Persons,Relationship in household,   Lone parent,1500.0,2.2,689.982,3.1,1330.0,2.9,663.186,5.7,1184.828,2.0,Lone parent,Family member
2022,Median weekly earnings,Australia,Persons,Relationship in household,   Dependent student,950.0,8.4,210.0,3.6,481.363,6.4,200.0,5.1,225.0,5.0,Dependent student,Family member
2022,Median weekly earnings,Australia,Persons,Relationship in household,   Non-dependent child,1106.646,1.3,592.421,2.9,1075.0,1.6,721.141,2.2,984.53,1.5,Non-dependent child,Family member
2022,Median weekly earnings,Australia,Persons,Relationship in household,   Other related individual,1201.7,2.2,500.0,8.1,1200.0,2.6,693.411,14.0,1034.736,2.5,Other related individual,Family member
2022,Median weekly earnings,Australia,Persons,Relationship in household,Non-family member,1500.0,0.7,690.0,4.0,1450.0,1.3,800.0,3.5,1300.028,1.4,,Non-family member
2022,Median weekly earnings,Australia,Persons,Relationship in household,   Lone person,1600.0,1.3,733.0,4.4,1500.0,1.0,845.265,6.3,1438.0,1.3,Lone person,Non-family member
2022,Median weekly earnings,Australia,Persons,Relationship in household,   Not living alone,1275.139,2.5,600.0,6.1,1265.0,3.0,781.476,4.1,1116.0,2.4,Not living alone,Non-family member
2022,Median weekly earnings,Australia,Persons,Relationship in household,Relationship not determined,1265.249,12.1,742.956,11.8,1132.464,13.8,767.058,19.1,1000.0,12.0,,Relationship not determined
2022,Median weekly earnings,Australia,Males,Relationship in household,Family member,1614.772,0.8,501.377,3.0,1600.0,0.8,750.0,3.4,1438.0,0.9,,Family member
2022,Median weekly earnings,Australia,Males,Relationship in household,"   Husband, wife or partner",1777.0,0.9,784.977,3.1,1750.0,1.0,1018.372,2.3,1681.932,1.1,"Husband, wife or partner",Family member
2022,Median weekly earnings,Australia,Males,Relationship in household,      With dependants,1904.793,1.7,805.0,5.5,1900.0,1.5,1101.125,3.1,1815.358,1.5,With dependants,Family member
2022,Median weekly earnings,Australia,Males,Relationship in household,      Without dependants,1625.648,1.9,755.3,4.7,1600.0,1.5,980.0,2.6,1500.0,1.0,Without dependants,Family member
2022,Median weekly earnings,Australia,Males,Relationship in household,   Lone parent,1683.804,7.1,849.049,18.6,1649.778,6.2,1150.67,14.9,1611.266,5.0,Lone parent,Family member
2022,Median weekly earnings,Australia,Males,Relationship in household,   Dependent student,978.092,11.7,218.464,4.9,450.0,5.7,200.0,5.4,231.472,6.6,Dependent student,Family member
2022,Median weekly earnings,Australia,Males,Relationship in household,   Non-dependent child,1098.233,2.0,600.0,6.2,1050.0,2.1,784.822,4.2,1000.0,0.5,Non-dependent child,Family member
2022,Median weekly earnings,Australia,Males,Relationship in household,   Other related individual,1200.0,2.9,468.545,10.0,1200.0,4.1,883.136,11.5,1100.0,3.9,Other related individual,Family member
2022,Median weekly earnings,Australia,Males,Relationship in household,Non-family member,1500.0,1.2,664.428,6.0,1500.0,1.4,896.523,3.9,1333.842,1.6,,Non-family member
2022,Median weekly earnings,Australia,Males,Relationship in household,   Lone person,1630.073,2.0,700.0,7.4,1600.0,2.0,928.55,5.5,1500.0,1.6,Lone person,Non-family member
2022,Median weekly earnings,Australia,Males,Relationship in household,   Not living alone,1251.378,2.9,600.0,8.1,1300.0,2.9,823.321,4.9,1150.0,2.2,Not living alone,Non-family member
2022,Median weekly earnings,Australia,Males,Relationship in household,Relationship not determined,1282.141,11.8,919.306,0.1,1338.209,12.0,1147.856,0.1,1269.791,9.9,,Relationship not determined
2022,Median weekly earnings,Australia,Females,Relationship in household,Family member,1401.571,0.8,650.0,1.6,1230.0,1.0,523.0,3.3,1050.0,1.1,,Family member
2022,Median weekly earnings,Australia,Females,Relationship in household,"   Husband, wife or partner",1500.0,0.7,750.0,1.0,1250.0,1.1,686.325,3.2,1150.0,1.1,"Husband, wife or partner",Family member
2022,Median weekly earnings,Australia,Females,Relationship in household,      With dependants,1500.0,1.1,776.0,1.7,1250.0,0.9,630.155,3.9,1150.0,0.9,With dependants,Family member
2022,Median weekly earnings,Australia,Females,Relationship in household,      Without dependants,1450.0,1.8,720.0,1.9,1269.162,1.6,748.838,2.4,1157.732,1.2,Without dependants,Family member
2022,Median weekly earnings,Australia,Females,Relationship in household,   Lone parent,1482.796,2.9,687.0,2.9,1218.194,2.9,630.276,5.9,1100.0,2.3,Lone parent,Family member
2022,Median weekly earnings,Australia,Females,Relationship in household,   Dependent student,839.663,13.8,209.168,6.5,531.196,5.5,200.0,6.3,225.0,5.7,Dependent student,Family member
2022,Median weekly earnings,Australia,Females,Relationship in household,   Non-dependent child,1150.0,2.0,588.504,2.8,1098.931,3.1,650.0,3.9,944.035,2.4,Non-dependent child,Family member
2022,Median weekly earnings,Australia,Females,Relationship in household,   Other related individual,1239.823,3.8,547.574,9.3,1170.531,4.5,600.0,16.1,986.001,5.4,Other related individual,Family member
2022,Median weekly earnings,Australia,Females,Relationship in household,Non-family member,1500.0,1.3,700.0,4.6,1412.064,1.3,702.897,6.4,1279.969,1.8,,Non-family member
2022,Median weekly earnings,Australia,Females,Relationship in household,   Lone person,1584.087,2.0,750.0,5.3,1475.134,1.1,719.762,8.9,1400.0,1.6,Lone person,Non-family member
2022,Median weekly earnings,Australia,Females,Relationship in household,   Not living alone,1300.0,3.0,614.046,7.2,1250.0,4.1,700.0,7.9,1099.025,3.8,Not living alone,Non-family member
2022,Median weekly earnings,Australia,Females,Relationship in household,Relationship not determined,946.046,21.4,706.051,12.6,845.955,13.2,512.653,26.5,812.439,12.2,,Relationship not determined
2022,Median weekly earnings,NSW,Persons,Relationship in household,Family member,1500.0,1.0,611.0,1.7,1414.171,0.9,600.0,3.6,1225.209,1.0,,Family member
2022,Median weekly earnings,NSW,Persons,Relationship in household,"   Husband, wife or partner",1670.596,1.6,757.857,2.1,1534.0,1.6,800.0,3.0,1414.201,1.9,"Husband, wife or partner",Family member
2022,Median weekly earnings,NSW,Persons,Relationship in household,      With dependants,1789.933,1.8,800.0,4.1,1622.122,2.1,750.0,4.4,1500.0,2.4,With dependants,Family member
2022,Median weekly earnings,NSW,Persons,Relationship in household,      Without dependants,1523.777,2.2,713.037,3.5,1440.0,1.8,809.237,1.8,1300.0,2.9,Without dependants,Family member
2022,Median weekly earnings,NSW,Persons,Relationship in household,   Lone parent,1548.7,3.8,696.325,3.6,1322.005,6.5,762.899,10.6,1159.678,6.1,Lone parent,Family member
2022,Median weekly earnings,NSW,Persons,Relationship in household,   Dependent student,955.056,16.0,240.0,8.5,547.601,11.2,200.0,8.9,261.366,8.1,Dependent student,Family member
2022,Median weekly earnings,NSW,Persons,Relationship in household,   Non-dependent child,1104.302,2.5,574.072,4.5,1085.052,3.1,750.0,6.9,1000.0,1.4,Non-dependent child,Family member
2022,Median weekly earnings,NSW,Persons,Relationship in household,   Other related individual,1118.079,4.2,470.874,11.6,1157.97,3.5,541.282,21.6,1000.0,4.9,Other related individual,Family member
2022,Median weekly earnings,NSW,Persons,Relationship in household,Non-family member,1500.0,2.3,673.211,5.7,1495.0,2.0,747.709,7.9,1309.679,2.9,,Non-family member
2022,Median weekly earnings,NSW,Persons,Relationship in household,   Lone person,1600.0,3.8,750.0,7.7,1500.0,3.0,777.158,9.2,1406.144,2.5,Lone person,Non-family member
2022,Median weekly earnings,NSW,Persons,Relationship in household,   Not living alone,1358.779,4.7,594.251,9.3,1380.0,5.2,700.0,10.1,1150.0,3.5,Not living alone,Non-family member
2022,Median weekly earnings,NSW,Persons,Relationship in household,Relationship not determined,948.245,0.1,800.998,8.6,901.855,0.1,526.571,1.2,866.274,0.1,,Relationship not determined
2022,Median weekly earnings,NSW,Males,Relationship in household,Family member,1600.0,1.7,540.0,4.1,1600.0,1.9,750.0,6.2,1418.0,1.5,,Family member
2022,Median weekly earnings,NSW,Males,Relationship in household,"   Husband, wife or partner",1797.807,2.5,723.603,8.0,1800.0,2.5,926.434,4.1,1687.981,2.3,"Husband, wife or partner",Family member
2022,Median weekly earnings,NSW,Males,Relationship in household,      With dependants,1917.0,2.2,604.92,15.6,1920.809,1.9,1000.0,9.2,1851.763,2.4,With dependants,Family member
2022,Median weekly earnings,NSW,Males,Relationship in household,      Without dependants,1615.0,3.2,800.1,6.9,1610.0,3.1,900.0,4.9,1495.389,2.2,Without dependants,Family member
2022,Median weekly earnings,NSW,Males,Relationship in household,   Lone parent,1751.005,15.2,663.979,30.4,1656.826,16.2,1135.46,0.1,1632.766,15.1,Lone parent,Family member
2022,Median weekly earnings,NSW,Males,Relationship in household,   Dependent student,976.969,0.1,279.962,9.5,463.264,10.7,225.508,11.2,298.521,8.1,Dependent student,Family member
2022,Median weekly earnings,NSW,Males,Relationship in household,   Non-dependent child,1053.409,3.6,576.865,5.5,1025.484,3.7,800.0,10.0,1000.0,1.7,Non-dependent child,Family member
2022,Median weekly earnings,NSW,Males,Relationship in household,   Other related individual,1111.037,8.7,450.0,23.1,1132.862,6.9,603.545,26.2,1000.0,6.6,Other related individual,Family member
