SAL_CODE21,SAL_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,SHAPE_Leng,SHAPE_Area
20188,Belgrave,2,Victoria,AUS,Australia,4.0767,http://linked.data.gov.au/dataset/asgsed3/SAL/20188,0.109351917695,0.000417673455038
20189,Belgrave Heights,2,Victoria,AUS,Australia,2.3555,http://linked.data.gov.au/dataset/asgsed3/SAL/20189,0.0783357096347,0.000241378810144
20190,Belgrave South,2,Victoria,AUS,Australia,12.6983,http://linked.data.gov.au/dataset/asgsed3/SAL/20190,0.20062775242,0.00130148211299
20191,Bell Park,2,Victoria,AUS,Australia,2.7424,http://linked.data.gov.au/dataset/asgsed3/SAL/20191,0.0764906451312,0.000281739875787
20192,Bell Post Hill,2,Victoria,AUS,Australia,5.9712,http://linked.data.gov.au/dataset/asgsed3/SAL/20192,0.114260008849,0.000613310401174
20193,Bellarine,2,Victoria,AUS,Australia,14.5148,http://linked.data.gov.au/dataset/asgsed3/SAL/20193,0.185501033702,0.00149156681561
20194,Bellbird Creek,2,Victoria,AUS,Australia,20.4039,http://linked.data.gov.au/dataset/asgsed3/SAL/20194,0.20646135814,0.0020828379885
20195,Bellbrae,2,Victoria,AUS,Australia,50.7989,http://linked.data.gov.au/dataset/asgsed3/SAL/20195,0.35367781161,0.00523442705056
20196,Bellbridge,2,Victoria,AUS,Australia,1.4129,http://linked.data.gov.au/dataset/asgsed3/SAL/20196,0.0549102163964,0.00014139525859
20197,Bellellen,2,Victoria,AUS,Australia,18.1515,http://linked.data.gov.au/dataset/asgsed3/SAL/20197,0.174186233748,0.00184081298752
20198,Bellfield (Banyule - Vic.),2,Victoria,AUS,Australia,0.931,http://linked.data.gov.au/dataset/asgsed3/SAL/20198,0.0412722549186,9.5200200134e-05
20199,Bellfield (Northern Grampians - Vic.),2,Victoria,AUS,Australia,181.6121,http://linked.data.gov.au/dataset/asgsed3/SAL/20199,0.719151511148,0.0184374646996
20200,Bells Beach,2,Victoria,AUS,Australia,11.5609,http://linked.data.gov.au/dataset/asgsed3/SAL/20200,0.186331343126,0.00119186363074
20201,Belmont (Vic.),2,Victoria,AUS,Australia,8.998200000000002,http://linked.data.gov.au/dataset/asgsed3/SAL/20201,0.156594754978,0.000925226044332
20202,Bemm River,2,Victoria,AUS,Australia,271.8225,http://linked.data.gov.au/dataset/asgsed3/SAL/20202,0.685633825234,0.0277757606737
20203,Bena,2,Victoria,AUS,Australia,46.1603,http://linked.data.gov.au/dataset/asgsed3/SAL/20203,0.522449603188,0.00476308645535
20204,Benalla,2,Victoria,AUS,Australia,315.3043,http://linked.data.gov.au/dataset/asgsed3/SAL/20204,0.942112543776,0.0317469993679
20205,Benambra,2,Victoria,AUS,Australia,762.1866999999999,http://linked.data.gov.au/dataset/asgsed3/SAL/20205,1.36197557967,0.0770434714869
20206,Benayeo,2,Victoria,AUS,Australia,139.1368,http://linked.data.gov.au/dataset/asgsed3/SAL/20206,0.504794394066,0.01405616187
20207,Bend Of Islands,2,Victoria,AUS,Australia,6.6152,http://linked.data.gov.au/dataset/asgsed3/SAL/20207,0.241950354827,0.000675811307204
20208,Bendigo,2,Victoria,AUS,Australia,5.5039,http://linked.data.gov.au/dataset/asgsed3/SAL/20208,0.13309059959,0.000555432092799
20209,Bendoc,2,Victoria,AUS,Australia,556.6648,http://linked.data.gov.au/dataset/asgsed3/SAL/20209,1.28735681,0.0565055148349
20210,Bengworden,2,Victoria,AUS,Australia,95.8903,http://linked.data.gov.au/dataset/asgsed3/SAL/20210,0.544471439,0.0098313624115
20211,Benjeroop,2,Victoria,AUS,Australia,49.5391,http://linked.data.gov.au/dataset/asgsed3/SAL/20211,0.497872467077,0.00492080318017
20212,Benloch,2,Victoria,AUS,Australia,21.6088,http://linked.data.gov.au/dataset/asgsed3/SAL/20212,0.290160001927,0.00219312259532
20213,Bennison,2,Victoria,AUS,Australia,4.3328,http://linked.data.gov.au/dataset/asgsed3/SAL/20213,0.16435996089,0.000448471704717
20214,Bentleigh,2,Victoria,AUS,Australia,4.7137,http://linked.data.gov.au/dataset/asgsed3/SAL/20214,0.110102925701,0.00048304871857
20215,Bentleigh East,2,Victoria,AUS,Australia,9.0148,http://linked.data.gov.au/dataset/asgsed3/SAL/20215,0.13577586448,0.0009237264516
20216,Benwerrin,2,Victoria,AUS,Australia,52.7895,http://linked.data.gov.au/dataset/asgsed3/SAL/20216,0.382093629389,0.00545040156933
20217,Beremboke,2,Victoria,AUS,Australia,32.7401,http://linked.data.gov.au/dataset/asgsed3/SAL/20217,0.37078187346,0.00334883903325
20218,Berrimal,2,Victoria,AUS,Australia,70.4061,http://linked.data.gov.au/dataset/asgsed3/SAL/20218,0.497620671194,0.007081935008
20219,Berringa,2,Victoria,AUS,Australia,37.6618,http://linked.data.gov.au/dataset/asgsed3/SAL/20219,0.410455823349,0.00385142977594
20220,Berringama,2,Victoria,AUS,Australia,86.0146,http://linked.data.gov.au/dataset/asgsed3/SAL/20220,0.484416160056,0.00861921404756
20221,Berriwillock,2,Victoria,AUS,Australia,235.7811,http://linked.data.gov.au/dataset/asgsed3/SAL/20221,0.740937691736,0.0234660756696
20222,Berrybank,2,Victoria,AUS,Australia,102.0016,http://linked.data.gov.au/dataset/asgsed3/SAL/20222,0.493250607712,0.0104586367669
20223,Berrys Creek,2,Victoria,AUS,Australia,30.7505,http://linked.data.gov.au/dataset/asgsed3/SAL/20223,0.33417970615,0.00317192387293
20224,Berwick,2,Victoria,AUS,Australia,33.1956,http://linked.data.gov.au/dataset/asgsed3/SAL/20224,0.373306956733,0.0034068103052
20225,Bessiebelle,2,Victoria,AUS,Australia,203.9749,http://linked.data.gov.au/dataset/asgsed3/SAL/20225,0.713105371805,0.0209680368638
20226,Bet Bet,2,Victoria,AUS,Australia,24.0025,http://linked.data.gov.au/dataset/asgsed3/SAL/20226,0.229076154345,0.00242746973058
20227,Bete Bolong,2,Victoria,AUS,Australia,135.6359,http://linked.data.gov.au/dataset/asgsed3/SAL/20227,0.580959009923,0.0138541986359
20228,Bete Bolong North,2,Victoria,AUS,Australia,68.9096,http://linked.data.gov.au/dataset/asgsed3/SAL/20228,0.449388521573,0.00703072782164
20229,Bethanga,2,Victoria,AUS,Australia,116.0074,http://linked.data.gov.au/dataset/asgsed3/SAL/20229,0.6148230161,0.0116171164082
20230,Betley,2,Victoria,AUS,Australia,10.0246,http://linked.data.gov.au/dataset/asgsed3/SAL/20230,0.148414768839,0.00101373392217
20231,Beulah (Vic.),2,Victoria,AUS,Australia,657.8568,http://linked.data.gov.au/dataset/asgsed3/SAL/20231,1.28423273811,0.0656807083011
20232,Beverford,2,Victoria,AUS,Australia,32.6283,http://linked.data.gov.au/dataset/asgsed3/SAL/20232,0.377549871652,0.00323042523125
20233,Beveridge,2,Victoria,AUS,Australia,111.7189,http://linked.data.gov.au/dataset/asgsed3/SAL/20233,0.554846622116,0.0113799666508
20234,Big Desert,2,Victoria,AUS,Australia,6072.4131,http://linked.data.gov.au/dataset/asgsed3/SAL/20234,3.74594158214,0.604133321403
20235,Big Hill (Greater Bendigo - Vic.),2,Victoria,AUS,Australia,11.0664,http://linked.data.gov.au/dataset/asgsed3/SAL/20235,0.175435640238,0.00111789387427
20236,Big Hill (Surf Coast - Vic.),2,Victoria,AUS,Australia,9.9535,http://linked.data.gov.au/dataset/asgsed3/SAL/20236,0.219827811195,0.00102770320343
20237,Big Pats Creek,2,Victoria,AUS,Australia,10.9906,http://linked.data.gov.au/dataset/asgsed3/SAL/20237,0.142845426393,0.00112378926001
20238,Biggara,2,Victoria,AUS,Australia,166.7273,http://linked.data.gov.au/dataset/asgsed3/SAL/20238,0.892961607506,0.016740083782
20239,Billabong,2,Victoria,AUS,Australia,183.9931,http://linked.data.gov.au/dataset/asgsed3/SAL/20239,0.929534130599,0.0186889256834
20240,Bimbourie,2,Victoria,AUS,Australia,45.6279,http://linked.data.gov.au/dataset/asgsed3/SAL/20240,0.341734841853,0.0045238860667
20241,Bindi,2,Victoria,AUS,Australia,150.6878,http://linked.data.gov.au/dataset/asgsed3/SAL/20241,0.700344276652,0.0152780822509
20242,Binginwarri,2,Victoria,AUS,Australia,58.1007,http://linked.data.gov.au/dataset/asgsed3/SAL/20242,0.43690146938,0.00600737530662
20243,Bingo Munjie,2,Victoria,AUS,Australia,13.5467,http://linked.data.gov.au/dataset/asgsed3/SAL/20243,0.199778341546,0.0013715109342
20244,Birchip,2,Victoria,AUS,Australia,114.3744,http://linked.data.gov.au/dataset/asgsed3/SAL/20244,0.541636480171,0.011431315919
20245,Birchip West,2,Victoria,AUS,Australia,60.2633,http://linked.data.gov.au/dataset/asgsed3/SAL/20245,0.35239382468,0.0060246390482
20246,Birdwoodton,2,Victoria,AUS,Australia,12.4096,http://linked.data.gov.au/dataset/asgsed3/SAL/20246,0.197212469249,0.00121381688127
20247,Birregurra,2,Victoria,AUS,Australia,132.3472,http://linked.data.gov.au/dataset/asgsed3/SAL/20247,0.884594316669,0.0136365658786
20248,Bittern,2,Victoria,AUS,Australia,17.216,http://linked.data.gov.au/dataset/asgsed3/SAL/20248,0.258944929025,0.00177400392061
20249,Black Hill (Vic.),2,Victoria,AUS,Australia,1.7567,http://linked.data.gov.au/dataset/asgsed3/SAL/20249,0.0592789512602,0.000179123081995
20250,Black Range (Vic.),2,Victoria,AUS,Australia,74.0554,http://linked.data.gov.au/dataset/asgsed3/SAL/20250,0.396627998167,0.00750989289635
20251,Black Rock (Vic.),2,Victoria,AUS,Australia,3.1853,http://linked.data.gov.au/dataset/asgsed3/SAL/20251,0.10223434967,0.000326607594644
20252,Blackburn,2,Victoria,AUS,Australia,5.899,http://linked.data.gov.au/dataset/asgsed3/SAL/20252,0.107495482446,0.000603631737697
20253,Blackburn North,2,Victoria,AUS,Australia,2.7086,http://linked.data.gov.au/dataset/asgsed3/SAL/20253,0.0860654321338,0.000277078175819
20254,Blackburn South,2,Victoria,AUS,Australia,3.5966,http://linked.data.gov.au/dataset/asgsed3/SAL/20254,0.0862024075429,0.000368136151918
20255,Blackwarry,2,Victoria,AUS,Australia,35.2941,http://linked.data.gov.au/dataset/asgsed3/SAL/20255,0.359248202733,0.00364038691814
20256,Blackwood (Vic.),2,Victoria,AUS,Australia,65.3859,http://linked.data.gov.au/dataset/asgsed3/SAL/20256,0.719075225288,0.00666176251806
20257,Blairgowrie,2,Victoria,AUS,Australia,6.2857,http://linked.data.gov.au/dataset/asgsed3/SAL/20257,0.121189414921,0.000647917300891
20258,Blakeville,2,Victoria,AUS,Australia,68.2392,http://linked.data.gov.au/dataset/asgsed3/SAL/20258,0.396096706632,0.0069516327136
20259,Blampied,2,Victoria,AUS,Australia,47.9415,http://linked.data.gov.au/dataset/asgsed3/SAL/20259,0.404901554763,0.00487567563331
20260,Blind Bight,2,Victoria,AUS,Australia,6.0367,http://linked.data.gov.au/dataset/asgsed3/SAL/20260,0.152705711926,0.000620987742503
20261,Blowhard,2,Victoria,AUS,Australia,29.3199,http://linked.data.gov.au/dataset/asgsed3/SAL/20261,0.261217158139,0.0029850263752
20262,Bo Peep,2,Victoria,AUS,Australia,12.5308,http://linked.data.gov.au/dataset/asgsed3/SAL/20262,0.189686074499,0.00127747110831
20263,Bobinawarrah,2,Victoria,AUS,Australia,74.0797,http://linked.data.gov.au/dataset/asgsed3/SAL/20263,0.433700649123,0.00745496199719
20264,Bochara,2,Victoria,AUS,Australia,58.0852,http://linked.data.gov.au/dataset/asgsed3/SAL/20264,0.423053976476,0.00593323917112
20265,Bogong,2,Victoria,AUS,Australia,58.3326,http://linked.data.gov.au/dataset/asgsed3/SAL/20265,0.365947590986,0.00588929904879
20266,Boho,2,Victoria,AUS,Australia,85.79609999999998,http://linked.data.gov.au/dataset/asgsed3/SAL/20266,0.477644375031,0.00864959174258
20267,Boho South,2,Victoria,AUS,Australia,75.3041,http://linked.data.gov.au/dataset/asgsed3/SAL/20267,0.493743182502,0.00760084990718
20268,Boigbeat,2,Victoria,AUS,Australia,95.9878,http://linked.data.gov.au/dataset/asgsed3/SAL/20268,0.473685160834,0.00954094219162
20269,Boinka,2,Victoria,AUS,Australia,275.9877,http://linked.data.gov.au/dataset/asgsed3/SAL/20269,1.07017337257,0.027302146184
20270,Boisdale,2,Victoria,AUS,Australia,78.3771,http://linked.data.gov.au/dataset/asgsed3/SAL/20270,0.612885816881,0.00802353320208
20271,Bolangum,2,Victoria,AUS,Australia,29.0292,http://linked.data.gov.au/dataset/asgsed3/SAL/20271,0.24408581838,0.00292815116085
20272,Bolinda,2,Victoria,AUS,Australia,27.6545,http://linked.data.gov.au/dataset/asgsed3/SAL/20272,0.261171075031,0.0028154855141
20273,Bolton,2,Victoria,AUS,Australia,139.3842,http://linked.data.gov.au/dataset/asgsed3/SAL/20273,0.545678109914,0.013756631494
20274,Bolwarra (Vic.),2,Victoria,AUS,Australia,23.347,http://linked.data.gov.au/dataset/asgsed3/SAL/20274,0.252667376431,0.00240381293912
20275,Bolwarrah,2,Victoria,AUS,Australia,21.4462,http://linked.data.gov.au/dataset/asgsed3/SAL/20275,0.260741433895,0.00218558594414
20276,Bona Vista,2,Victoria,AUS,Australia,13.8695,http://linked.data.gov.au/dataset/asgsed3/SAL/20276,0.217363605013,0.00142658339314
20277,Bonang,2,Victoria,AUS,Australia,529.3593,http://linked.data.gov.au/dataset/asgsed3/SAL/20277,1.35179291859,0.0537039953593
20278,Bonbeach,2,Victoria,AUS,Australia,2.7983,http://linked.data.gov.au/dataset/asgsed3/SAL/20278,0.0719124440503,0.000287241590403
20279,Bonegilla,2,Victoria,AUS,Australia,61.0438,http://linked.data.gov.au/dataset/asgsed3/SAL/20279,0.623209202454,0.0061121168049
20280,Boneo,2,Victoria,AUS,Australia,34.2061,http://linked.data.gov.au/dataset/asgsed3/SAL/20280,0.323483696222,0.00352810631176
20281,Bonn,2,Victoria,AUS,Australia,44.0613,http://linked.data.gov.au/dataset/asgsed3/SAL/20281,0.364825981042,0.00442699283422
20282,Bonnie Brook,2,Victoria,AUS,Australia,21.3096,http://linked.data.gov.au/dataset/asgsed3/SAL/20282,0.330084169946,0.00217692669813
20283,Bonnie Doon (Vic.),2,Victoria,AUS,Australia,192.6304,http://linked.data.gov.au/dataset/asgsed3/SAL/20283,0.934213667094,0.0195046806592
20284,Bonshaw (Vic.),2,Victoria,AUS,Australia,3.2098,http://linked.data.gov.au/dataset/asgsed3/SAL/20284,0.073003646489,0.000327504896293
20285,Bookaar,2,Victoria,AUS,Australia,228.3028,http://linked.data.gov.au/dataset/asgsed3/SAL/20285,1.01033277382,0.023454595526
20286,Boola,2,Victoria,AUS,Australia,68.5027,http://linked.data.gov.au/dataset/asgsed3/SAL/20286,0.465908616859,0.00703093001509
20287,Boolarong,2,Victoria,AUS,Australia,13.34,http://linked.data.gov.au/dataset/asgsed3/SAL/20287,0.241678703068,0.00137889643247
20288,Boolarra,2,Victoria,AUS,Australia,42.4496,http://linked.data.gov.au/dataset/asgsed3/SAL/20288,0.398380972635,0.00437674493252
20289,Boolarra South,2,Victoria,AUS,Australia,48.3014,http://linked.data.gov.au/dataset/asgsed3/SAL/20289,0.508197912322,0.00498446569226
20290,Boole Poole,2,Victoria,AUS,Australia,94.96230000000001,http://linked.data.gov.au/dataset/asgsed3/SAL/20290,0.665201776355,0.00972752282117
20291,Boolite,2,Victoria,AUS,Australia,97.1069,http://linked.data.gov.au/dataset/asgsed3/SAL/20291,0.436990538195,0.00974867787399
20292,Boomahnoomoonah,2,Victoria,AUS,Australia,31.9276,http://linked.data.gov.au/dataset/asgsed3/SAL/20292,0.227936894369,0.00319627856171
20293,Boonah (Vic.),2,Victoria,AUS,Australia,53.7402,http://linked.data.gov.au/dataset/asgsed3/SAL/20293,0.331930249071,0.00554432607095
20294,Boorcan,2,Victoria,AUS,Australia,61.9033,http://linked.data.gov.au/dataset/asgsed3/SAL/20294,0.53455772534,0.00636923775523
20295,Boorhaman,2,Victoria,AUS,Australia,92.1424,http://linked.data.gov.au/dataset/asgsed3/SAL/20295,0.501127319479,0.00923618481167
20296,Boorhaman East,2,Victoria,AUS,Australia,32.4773,http://linked.data.gov.au/dataset/asgsed3/SAL/20296,0.292558674974,0.00325286132806
20297,Boorhaman North,2,Victoria,AUS,Australia,38.6556,http://linked.data.gov.au/dataset/asgsed3/SAL/20297,0.392409021804,0.00386859588003
20298,Boorolite,2,Victoria,AUS,Australia,74.4432,http://linked.data.gov.au/dataset/asgsed3/SAL/20298,0.536801500255,0.00755083559977
20299,Boorool,2,Victoria,AUS,Australia,14.3599,http://linked.data.gov.au/dataset/asgsed3/SAL/20299,0.29026409811,0.00148191290232
20300,Boort,2,Victoria,AUS,Australia,255.7479,http://linked.data.gov.au/dataset/asgsed3/SAL/20300,1.01259646919,0.0256060788605
20301,Boosey,2,Victoria,AUS,Australia,46.8766,http://linked.data.gov.au/dataset/asgsed3/SAL/20301,0.342972486296,0.00468851405221
20302,Boralma,2,Victoria,AUS,Australia,37.736,http://linked.data.gov.au/dataset/asgsed3/SAL/20302,0.320692249865,0.00378310018869
20303,Bornes Hill,2,Victoria,AUS,Australia,233.3344,http://linked.data.gov.au/dataset/asgsed3/SAL/20303,0.912330455084,0.0237861182711
20304,Boronia,2,Victoria,AUS,Australia,11.1791,http://linked.data.gov.au/dataset/asgsed3/SAL/20304,0.257803008587,0.00114451187432
20305,Borung,2,Victoria,AUS,Australia,117.9448,http://linked.data.gov.au/dataset/asgsed3/SAL/20305,0.715558990356,0.0118324699153
20306,Bostocks Creek,2,Victoria,AUS,Australia,23.518,http://linked.data.gov.au/dataset/asgsed3/SAL/20306,0.316859613708,0.00242225901977
20307,Botanic Ridge,2,Victoria,AUS,Australia,6.1629,http://linked.data.gov.au/dataset/asgsed3/SAL/20307,0.160630463609,0.000633328876294
20308,Boundary Bend,2,Victoria,AUS,Australia,163.9824,http://linked.data.gov.au/dataset/asgsed3/SAL/20308,0.872925896466,0.0161411627656
20309,Bowenvale,2,Victoria,AUS,Australia,17.9294,http://linked.data.gov.au/dataset/asgsed3/SAL/20309,0.265077580412,0.00181499573617
20310,Boweya,2,Victoria,AUS,Australia,42.7452,http://linked.data.gov.au/dataset/asgsed3/SAL/20310,0.311993222953,0.00428730464693
20311,Boweya North,2,Victoria,AUS,Australia,24.5144,http://linked.data.gov.au/dataset/asgsed3/SAL/20311,0.221840424959,0.00245741548619
20312,Bowmans Forest,2,Victoria,AUS,Australia,56.0877,http://linked.data.gov.au/dataset/asgsed3/SAL/20312,0.417645254036,0.00563937300083
20313,Bowser,2,Victoria,AUS,Australia,5.2963,http://linked.data.gov.au/dataset/asgsed3/SAL/20313,0.0998591370114,0.000531440959767
20314,Box Hill (Vic.),2,Victoria,AUS,Australia,3.522,http://linked.data.gov.au/dataset/asgsed3/SAL/20314,0.0780885249535,0.000360406988222
20315,Box Hill North,2,Victoria,AUS,Australia,3.9668,http://linked.data.gov.au/dataset/asgsed3/SAL/20315,0.087890640268,0.000405856517397
20316,Box Hill South,2,Victoria,AUS,Australia,3.4903,http://linked.data.gov.au/dataset/asgsed3/SAL/20316,0.083870059138,0.000357235586624
20317,Boxwood,2,Victoria,AUS,Australia,26.0858,http://linked.data.gov.au/dataset/asgsed3/SAL/20317,0.220454165715,0.00261803907997
20318,Bradford,2,Victoria,AUS,Australia,33.0958,http://linked.data.gov.au/dataset/asgsed3/SAL/20318,0.289371129718,0.00334683837098
20319,Bradvale,2,Victoria,AUS,Australia,98.1674,http://linked.data.gov.au/dataset/asgsed3/SAL/20319,0.558900705119,0.0100406995239
20320,Braeside,2,Victoria,AUS,Australia,8.538500000000003,http://linked.data.gov.au/dataset/asgsed3/SAL/20320,0.126310814055,0.000875835685846
20321,Brandy Creek (Vic.),2,Victoria,AUS,Australia,5.3213,http://linked.data.gov.au/dataset/asgsed3/SAL/20321,0.141717221954,0.000546574035723
20322,Branxholme,2,Victoria,AUS,Australia,279.8824,http://linked.data.gov.au/dataset/asgsed3/SAL/20322,1.03024100365,0.0286494662764
20323,Bravington,2,Victoria,AUS,Australia,1.1212,http://linked.data.gov.au/dataset/asgsed3/SAL/20323,0.0513206935121,0.000115138000441
20324,Braybrook,2,Victoria,AUS,Australia,4.3246,http://linked.data.gov.au/dataset/asgsed3/SAL/20324,0.096029016307,0.000442412162986
20325,Breakaway Creek,2,Victoria,AUS,Australia,61.9532,http://linked.data.gov.au/dataset/asgsed3/SAL/20325,0.462166069233,0.00635750706284
20326,Breakwater,2,Victoria,AUS,Australia,3.1225,http://linked.data.gov.au/dataset/asgsed3/SAL/20326,0.0744669816136,0.000321082976201
20327,Breamlea,2,Victoria,AUS,Australia,2.8586,http://linked.data.gov.au/dataset/asgsed3/SAL/20327,0.0838586248923,0.0002944024093
20328,Brenanah,2,Victoria,AUS,Australia,89.6289,http://linked.data.gov.au/dataset/asgsed3/SAL/20328,0.514145941101,0.00902220030399
20329,Brewster,2,Victoria,AUS,Australia,52.5491,http://linked.data.gov.au/dataset/asgsed3/SAL/20329,0.393134085873,0.00535434428453
20330,Briagolong,2,Victoria,AUS,Australia,167.1046,http://linked.data.gov.au/dataset/asgsed3/SAL/20330,0.838193663161,0.0170966476412
20331,Briar Hill,2,Victoria,AUS,Australia,1.3392,http://linked.data.gov.au/dataset/asgsed3/SAL/20331,0.0633646474316,0.000136801799174
