Survey month,State and territory,Leave entitlements,Industry,Classification,Category,Persons Weekly Earnings,Persons Weekly Earnings_RSE,Persons Hourly Earnings,Persons Hourly Earnings_RSE,Persons Employees 000,Persons Employees 000_RSE,Males Weekly Earnings,Males Weekly Earnings_RSE,Males Hourly Earnings,Males Hourly Earnings_RSE,Males Employees 000,Males Employees 000_RSE,Females Weekly Earnings,Females Weekly Earnings_RSE,Females Hourly Earnings,Females Hourly Earnings_RSE,Females Employees 000,Females Employees_RSE,Sub_Category,ParentCategory,Industry_Code
2014,Australia,Total employees,"Agriculture, forestry and fishing",Mean earnings,Part-time,354.997,20.885,20.026,18.634,0,0,375.432,23.908,20.874,23.326,0,0,325.432,24.681,18.798,21.547,0,0,,Part-time,A
2014,Australia,Total employees,"Agriculture, forestry and fishing",Mean earnings,Total,921.008,11.472,24.696,11.923,0,0,1009.216,10.915,25.753,11.414,0,0,652.294,22.356,21.441,21.217,0,0,,Total,A
2014,Australia,Total employees,Mining,Mean earnings,Full-time,2407.542,8.594,52.732,8.539,0,0,2487.634,8.794,53.001,8.785,0,0,1909.286,17.321,51.065,17.575,0,0,,Full-time,B
2014,Australia,Total employees,Mining,Mean earnings,Part-time,881.468,35.836,47.294,29.817,0,0,511.274,43.814,42.454,37.897,0,0,1281.557,49.686,52.525,50.882,0,0,,Part-time,B
2014,Australia,Total employees,Mining,Mean earnings,Total,2366.937,8.53,52.587,8.463,0,0,2455.591,8.736,52.829,8.676,0,0,1854.897,16.938,51.192,17.054,0,0,,Total,B
2014,Australia,Total employees,Manufacturing,Mean earnings,Full-time,1362.728,3.723,35.062,3.567,0,0,1394.475,3.713,35.609,3.72,0,0,1238.125,7.334,32.914,6.925,0,0,,Full-time,C
2014,Australia,Total employees,Manufacturing,Mean earnings,Part-time,514.071,6.168,26.095,5.379,0,0,569.461,14.347,27.187,12.581,0,0,484.535,8.049,25.508,6.629,0,0,,Part-time,C
2014,Australia,Total employees,Manufacturing,Mean earnings,Total,1228.875,3.585,33.65,3.363,0,0,1332.149,3.565,34.971,3.523,0,0,955.089,6.259,30.139,5.272,0,0,,Total,C
2014,Australia,Total employees,"Electricity, gas, water and waste services",Mean earnings,Full-time,1652.532,6.443,43.202,6.788,0,0,1700.184,7.124,43.992,7.249,0,0,1435.332,14.783,39.601,15.277,0,0,,Full-time,D
2014,Australia,Total employees,"Electricity, gas, water and waste services",Mean earnings,Part-time,703.117,43.102,34.666,36.825,0,0,641.611,50.239,37.109,42.986,0,0,802.579,52.563,30.715,44.434,0,0,,Part-time,D
2014,Australia,Total employees,"Electricity, gas, water and waste services",Mean earnings,Total,1600.099,6.445,42.731,6.637,0,0,1655.526,7.061,43.702,6.846,0,0,1365.454,14.672,38.62,15.005,0,0,,Total,D
2014,Australia,Total employees,Construction,Mean earnings,Full-time,1520.871,3.537,35.191,3.547,0,0,1537.198,3.604,35.223,3.515,0,0,1313.216,14.535,34.786,15.449,0,0,,Full-time,E
2014,Australia,Total employees,Construction,Mean earnings,Part-time,542.818,9.645,28.711,9.99,0,0,522.563,12.634,23.622,11.713,0,0,569.951,18.604,35.527,15.78,0,0,,Part-time,E
2014,Australia,Total employees,Construction,Mean earnings,Total,1397.422,3.477,34.372,3.405,0,0,1454.096,3.538,34.272,3.403,0,0,972.353,12.098,35.126,12.024,0,0,,Total,E
2014,Australia,Total employees,Wholesale trade,Mean earnings,Full-time,1468.412,4.453,38.553,4.442,0,0,1536.848,5.78,39.4,5.756,0,0,1284.895,9.557,36.281,10.578,0,0,,Full-time,F
2014,Australia,Total employees,Wholesale trade,Mean earnings,Part-time,586.313,11.257,28.783,11.091,0,0,498.779,19.144,24.664,18.386,0,0,637.306,12.559,31.125,11.322,0,0,,Part-time,F
2014,Australia,Total employees,Wholesale trade,Mean earnings,Total,1318.758,4.316,36.919,4.243,0,0,1439.69,5.656,38.062,5.695,0,0,1076.252,8.161,34.629,8.143,0,0,,Total,F
2014,Australia,Total employees,Retail trade,Mean earnings,Full-time,1062.462,4.992,27.278,5.147,0,0,1169.724,7.032,29.124,7.168,0,0,923.636,5.713,24.891,7.088,0,0,,Full-time,G
2014,Australia,Total employees,Retail trade,Mean earnings,Part-time,375.401,4.589,21.963,4.245,0,0,379.518,7.385,22.456,6.432,0,0,373.71,4.989,21.76,4.456,0,0,,Part-time,G
2014,Australia,Total employees,Retail trade,Mean earnings,Total,697.753,3.881,24.462,3.661,0,0,878.397,5.951,26.673,5.289,0,0,567.349,4.055,22.866,4.307,0,0,,Total,G
2014,Australia,Total employees,Accommodation and food services,Mean earnings,Full-time,998.223,5.265,25.153,5.203,0,0,1058.336,8.665,26.187,8.8,0,0,934.191,7.654,24.055,7.099,0,0,,Full-time,H
2014,Australia,Total employees,Accommodation and food services,Mean earnings,Part-time,312.686,4.656,18.992,4.118,0,0,289.45,6.029,18.433,4.676,0,0,326.166,6.325,19.314,5.213,0,0,,Part-time,H
2014,Australia,Total employees,Accommodation and food services,Mean earnings,Total,555.295,3.324,21.169,2.569,0,0,623.809,6.45,21.804,4.371,0,0,505.732,4.25,20.712,3.638,0,0,,Total,H
2014,Australia,Total employees,"Transport, postal and warehousing",Mean earnings,Full-time,1519.028,3.475,37.922,3.745,0,0,1579.275,4.229,38.612,4.62,0,0,1256.368,8.814,34.912,9.161,0,0,,Full-time,I
2014,Australia,Total employees,"Transport, postal and warehousing",Mean earnings,Part-time,617.983,9.266,30.016,8.908,0,0,565.656,11.08,28.47,11.455,0,0,681.209,14.994,31.907,15.44,0,0,,Part-time,I
2014,Australia,Total employees,"Transport, postal and warehousing",Mean earnings,Total,1346.752,3.259,36.417,3.076,0,0,1440.209,3.955,37.221,4.086,0,0,1046.68,7.612,33.825,8.02,0,0,,Total,I
2014,Australia,Total employees,Information Media and telecommunications,Mean earnings,Full-time,1644.371,7.244,43.13,7.337,0,0,1765.931,8.6,44.725,8.281,0,0,1401.502,11.433,39.959,10.915,0,0,,Full-time,J
2014,Australia,Total employees,Information Media and telecommunications,Mean earnings,Part-time,631.207,15.861,33.866,16.324,0,0,530.927,27.074,37.034,37.068,0,0,675.682,22.9,32.461,20.166,0,0,,Part-time,J
2014,Australia,Total employees,Information Media and telecommunications,Mean earnings,Total,1470.539,6.915,41.536,6.782,0,0,1658.29,8.354,44.051,7.573,0,0,1183.2,9.339,37.704,9.09,0,0,,Total,J
2014,Australia,Total employees,Financial and insurance services,Mean earnings,Full-time,1779.527,5.432,47.395,4.646,0,0,2069.415,6.983,53.498,6.648,0,0,1455.425,8.324,40.568,7.376,0,0,,Full-time,K
2014,Australia,Total employees,Financial and insurance services,Mean earnings,Part-time,759.725,12.512,35.923,10.602,0,0,577.883,32.926,32.168,37.491,0,0,778.929,13.552,36.32,10.997,0,0,,Part-time,K
2014,Australia,Total employees,Financial and insurance services,Mean earnings,Total,1629.406,5.18,45.706,4.266,0,0,2024.236,6.892,52.852,6.472,0,0,1287.311,7.264,39.512,5.901,0,0,,Total,K
2014,Australia,Total employees,"Rental, hiring and real estate services",Mean earnings,Full-time,1462.309,8.083,35.65,7.863,0,0,1844.682,12.444,43.062,12.01,0,0,1135.043,10.791,29.254,9.646,0,0,,Full-time,L
2014,Australia,Total employees,"Rental, hiring and real estate services",Mean earnings,Part-time,622.544,13.328,38.984,21.929,0,0,543.451,31.135,26.708,30.181,0,0,651.518,15.143,43.481,25.814,0,0,,Part-time,L
2014,Australia,Total employees,"Rental, hiring and real estate services",Mean earnings,Total,1313.681,7.687,36.242,8.266,0,0,1700.078,11.955,41.245,11.161,0,0,1025.735,9.429,32.491,10.054,0,0,,Total,L
2014,Australia,Total employees,"Professional, scientific and technical services",Mean earnings,Full-time,1722.666,3.567,46.027,3.762,0,0,1918.314,3.55,49.879,3.555,0,0,1425.014,5.767,40.13,5.95,0,0,,Full-time,M
2014,Australia,Total employees,"Professional, scientific and technical services",Mean earnings,Part-time,792.957,11.265,40.5,10.858,0,0,926.968,21.743,44.654,17.467,0,0,743.509,11.126,38.967,12.56,0,0,,Part-time,M
2014,Australia,Total employees,"Professional, scientific and technical services",Mean earnings,Total,1553.227,3.414,45.016,3.83,0,0,1828.558,3.62,49.405,3.806,0,0,1226.685,5.482,39.789,6.379,0,0,,Total,M
2014,Australia,Total employees,Administrative and support services,Mean earnings,Full-time,1296.987,5.065,33.874,5.371,0,0,1419.032,6.885,35.674,7.416,0,0,1167.36,8.829,31.961,8.785,0,0,,Full-time,N
2014,Australia,Total employees,Administrative and support services,Mean earnings,Part-time,520.594,15.071,29.276,12.671,0,0,450.304,15.859,25.553,16.195,0,0,556.445,19.938,31.175,16.774,0,0,,Part-time,N
2014,Australia,Total employees,Administrative and support services,Mean earnings,Total,1040.988,5.342,32.358,5.337,0,0,1182.744,6.661,33.205,6.859,0,0,921.873,9.639,31.645,9.923,0,0,,Total,N
2014,Australia,Total employees,Public administration and safety,Mean earnings,Full-time,1553.041,3.126,43.268,3.505,0,0,1601.644,4.364,43.654,4.598,0,0,1488.371,4.14,42.754,4.993,0,0,,Full-time,O
2014,Australia,Total employees,Public administration and safety,Mean earnings,Part-time,784.832,6.785,37.346,6.072,0,0,688.952,14.275,31.067,10.925,0,0,818.068,7.016,39.515,6.601,0,0,,Part-time,O
2014,Australia,Total employees,Public administration and safety,Mean earnings,Total,1406.524,2.947,42.137,3.041,0,0,1513.978,4.298,42.446,4.487,0,0,1294.181,3.941,41.814,4.199,0,0,,Total,O
2014,Australia,Total employees,Education and training,Mean earnings,Full-time,1500.463,3.337,44.586,3.493,0,0,1669.349,4.85,48.326,4.49,0,0,1399.077,4.495,42.345,4.416,0,0,,Full-time,P
2014,Australia,Total employees,Education and training,Mean earnings,Part-time,632.624,4.866,39.216,4.734,0,0,603.035,14.608,42.64,12.172,0,0,640.156,5.58,38.343,5.945,0,0,,Part-time,P
2014,Australia,Total employees,Education and training,Mean earnings,Total,1143.524,3.121,42.376,3.021,0,0,1376.923,4.809,46.763,4.79,0,0,1041.442,3.829,40.459,3.789,0,0,,Total,P
2014,Australia,Total employees,Health care and social assistance,Mean earnings,Full-time,1349.887,3.407,37.436,3.463,0,0,1627.094,6.92,44.078,7.013,0,0,1244.76,2.944,34.917,2.952,0,0,,Full-time,Q
2014,Australia,Total employees,Health care and social assistance,Mean earnings,Part-time,706.445,3.489,33.462,3.127,0,0,739.019,14.666,34.693,11.484,0,0,702.054,3.69,33.296,3.211,0,0,,Part-time,Q
2014,Australia,Total employees,Health care and social assistance,Mean earnings,Total,1047.851,3.047,35.571,2.822,0,0,1381.549,6.219,41.483,5.892,0,0,963.566,2.59,34.077,2.354,0,0,,Total,Q
2014,Australia,Total employees,Arts and recreation services,Mean earnings,Full-time,1339.082,10.457,36.711,10.378,0,0,1422.39,12.912,39.242,12.98,0,0,1204.032,11.814,32.608,11.74,0,0,,Full-time,R
2014,Australia,Total employees,Arts and recreation services,Mean earnings,Part-time,374.157,9.522,29.626,21.505,0,0,381.347,13.292,24.576,12.645,0,0,368.861,12.836,33.347,31.293,0,0,,Part-time,R
2014,Australia,Total employees,Arts and recreation services,Mean earnings,Total,844.75,8.501,33.082,10.691,0,0,986.447,10.79,33.101,10.118,0,0,691.894,9.976,33.061,19.776,0,0,,Total,R
2014,Australia,Total employees,Other services,Mean earnings,Full-time,1190.729,5.919,30.213,5.858,0,0,1289.439,7.093,32.405,6.606,0,0,953.35,10.255,24.84,10.366,0,0,,Full-time,S
2014,Australia,Total employees,Other services,Mean earnings,Part-time,470.683,7.735,25.193,6.924,0,0,496.019,23.049,25.454,19.97,0,0,462.27,9.613,25.107,8.488,0,0,,Part-time,S
2014,Australia,Total employees,Other services,Mean earnings,Total,998.999,5.04,28.871,4.296,0,0,1199.358,6.801,31.616,6.183,0,0,717.028,7.243,24.97,6.038,0,0,,Total,S
2014,Australia,Total employees,Total,Mean earnings,Full-time,1466.531,0.936,38.322,0.951,0,0,1586.056,1.215,39.95,1.157,0,0,1272.662,0.942,35.68,1.255,0,0,,Full-time,T
2014,Australia,Total employees,Total,Mean earnings,Part-time,541.242,1.534,29.225,1.405,0,0,491.307,3.169,27.175,2.64,0,0,560.504,1.568,30.015,1.513,0,0,,Part-time,T
2014,Australia,Total employees,Total,Mean earnings,Total,1173.578,0.87,35.442,0.828,0,0,1397.205,1.172,37.749,1.103,0,0,939.998,0.849,33.033,1.099,0,0,,Total,T
2014,NSW,With leave entitlements,"Agriculture, forestry and fishing",Mean earnings,Full-time,1147.005,30.924,27.833,29.539,0,0,1163.438,28.41,27.915,28.031,0,0,1062.8,60.498,27.362,58.66,0,0,,Full-time,A
2014,NSW,With leave entitlements,"Agriculture, forestry and fishing",Mean earnings,Part-time,500,100.435,25,100.435,0,0,500,100.435,25,100.435,0,0,0,0,0,0,0,0,,Part-time,A
2014,NSW,With leave entitlements,"Agriculture, forestry and fishing",Mean earnings,Total,1123.819,30.749,27.727,29.336,0,0,1135.22,28.104,27.787,27.468,0,0,1062.8,60.498,27.362,58.66,0,0,,Total,A
2014,NSW,With leave entitlements,Mining,Mean earnings,Full-time,2293.103,16.061,49.796,15.37,0,0,2294.662,17.289,49.688,16.411,0,0,2279.874,52.743,50.716,51.008,0,0,,Full-time,B
2014,NSW,With leave entitlements,Mining,Mean earnings,Part-time,1097,101.279,32.26,101.279,0,0,1097,101.279,32.26,101.279,0,0,0,0,0,0,0,0,,Part-time,B
2014,NSW,With leave entitlements,Mining,Mean earnings,Total,2275.626,16.009,49.54,15.333,0,0,2275.133,17.237,49.403,16.387,0,0,2279.874,52.743,50.716,51.008,0,0,,Total,B
2014,NSW,With leave entitlements,Manufacturing,Mean earnings,Full-time,1466.343,7.481,37.906,7.642,0,0,1484.835,8.827,38.035,9.622,0,0,1407.489,10.469,37.495,10.489,0,0,,Full-time,C
2014,NSW,With leave entitlements,Manufacturing,Mean earnings,Part-time,678.194,23.278,30.216,21.908,0,0,570.625,51.654,25.415,47.158,0,0,717.462,27.965,31.968,26.739,0,0,,Part-time,C
2014,NSW,With leave entitlements,Manufacturing,Mean earnings,Total,1410.33,7.276,37.36,7.481,0,0,1460.898,8.59,37.705,9.207,0,0,1276.451,9.971,36.445,9.625,0,0,,Total,C
2014,NSW,With leave entitlements,"Electricity, gas, water and waste services",Mean earnings,Full-time,1406.802,18.492,36.791,18.297,0,0,1395.284,19.451,36.254,19.29,0,0,1472.332,34.895,39.846,34.938,0,0,,Full-time,D
2014,NSW,With leave entitlements,"Electricity, gas, water and waste services",Mean earnings,Part-time,1123.451,77.909,33.956,72.144,0,0,1123.451,77.909,33.956,72.144,0,0,0,0,0,0,0,0,,Part-time,D
2014,NSW,With leave entitlements,"Electricity, gas, water and waste services",Mean earnings,Total,1396.497,18.933,36.688,18.79,0,0,1383.734,19.869,36.156,19.685,0,0,1472.332,34.895,39.846,34.938,0,0,,Total,D
2014,NSW,With leave entitlements,Construction,Mean earnings,Full-time,1471.627,9.351,36.205,9.396,0,0,1454.615,9.166,35.57,9.001,0,0,1742.111,33.414,46.309,34.893,0,0,,Full-time,E
2014,NSW,With leave entitlements,Construction,Mean earnings,Part-time,669.033,20.348,32.893,19.986,0,0,603.627,31.829,22.267,31.711,0,0,738.028,31.952,44.102,29.47,0,0,,Part-time,E
2014,NSW,With leave entitlements,Construction,Mean earnings,Total,1381.35,9.048,35.833,8.706,0,0,1399.574,8.715,34.71,8.416,0,0,1229.671,26.428,45.183,22.437,0,0,,Total,E
2014,NSW,With leave entitlements,Wholesale trade,Mean earnings,Full-time,1542.689,8.482,42.073,9.277,0,0,1594.516,10.23,40.822,10.317,0,0,1413.262,16.907,45.196,20.044,0,0,,Full-time,F
2014,NSW,With leave entitlements,Wholesale trade,Mean earnings,Part-time,776.796,23.67,31.137,23.857,0,0,571.045,33.873,28.639,36.371,0,0,1000.936,35.484,33.858,34.898,0,0,,Part-time,F
2014,NSW,With leave entitlements,Wholesale trade,Mean earnings,Total,1465.608,8.241,40.972,9.273,0,0,1517.205,9.958,39.902,10.365,0,0,1348.213,15.855,43.407,18.907,0,0,,Total,F
2014,NSW,With leave entitlements,Retail trade,Mean earnings,Full-time,1055.825,8.889,27.485,8.933,0,0,1126.673,13.546,27.708,13.096,0,0,955.84,10.926,27.171,14.551,0,0,,Full-time,G
2014,NSW,With leave entitlements,Retail trade,Mean earnings,Part-time,566.841,11.07,26.026,9.549,0,0,663.47,25.435,29.913,25.569,0,0,532.448,13.243,24.627,11.995,0,0,,Part-time,G
2014,NSW,With leave entitlements,Retail trade,Mean earnings,Total,899.848,6.805,27.023,6.023,0,0,1046.258,11.534,28.091,10.317,0,0,763.438,7.541,26.022,8.694,0,0,,Total,G
2014,NSW,With leave entitlements,Accommodation and food services,Mean earnings,Full-time,1067.454,10.238,27.138,10.331,0,0,1124.273,15.555,27.126,16.605,0,0,1003.703,17.759,27.152,17.302,0,0,,Full-time,H
2014,NSW,With leave entitlements,Accommodation and food services,Mean earnings,Part-time,467.619,18.568,20.028,17.87,0,0,409.048,29.951,18.818,30.502,0,0,505.886,21.784,20.802,20.765,0,0,,Part-time,H
2014,NSW,With leave entitlements,Accommodation and food services,Mean earnings,Total,878.373,8.084,24.947,7.675,0,0,941.198,14.046,25.056,14.288,0,0,818.819,13.195,24.845,12.325,0,0,,Total,H
2014,NSW,With leave entitlements,"Transport, postal and warehousing",Mean earnings,Full-time,1571.44,9.152,39.191,9.384,0,0,1665.888,10.04,40.492,10.082,0,0,1229.56,14.326,34.479,15.281,0,0,,Full-time,I
2014,NSW,With leave entitlements,"Transport, postal and warehousing",Mean earnings,Part-time,810.365,20.85,40.158,25.588,0,0,774.732,34.543,41.467,45.487,0,0,841.226,29.297,39.024,33.66,0,0,,Part-time,I
2014,NSW,With leave entitlements,"Transport, postal and warehousing",Mean earnings,Total,1484.597,8.86,39.301,8.998,0,0,1602.716,9.792,40.561,9.846,0,0,1135.671,12.503,35.578,13.807,0,0,,Total,I
2014,NSW,With leave entitlements,Information Media and telecommunications,Mean earnings,Full-time,1860.58,11.786,48.439,11.854,0,0,1910.376,14.786,47.729,14.536,0,0,1766.056,22.28,49.768,18.54,0,0,,Full-time,J
2014,NSW,With leave entitlements,Information Media and telecommunications,Mean earnings,Part-time,1164.747,30.971,42.813,31.755,0,0,856.357,60.917,35.361,59.644,0,0,1296.502,35.752,45.997,35.429,0,0,,Part-time,J
2014,NSW,With leave entitlements,Information Media and telecommunications,Mean earnings,Total,1791.952,11.106,47.879,10.842,0,0,1860.176,14.656,47.132,14.241,0,0,1680.693,19.769,49.082,16.158,0,0,,Total,J
2014,NSW,With leave entitlements,Financial and insurance services,Mean earnings,Full-time,1919.97,9.353,49.524,8.328,0,0,2295.017,11.723,57.467,11.346,0,0,1512.479,12.328,40.895,11.911,0,0,,Full-time,K
2014,NSW,With leave entitlements,Financial and insurance services,Mean earnings,Part-time,888.089,22.371,39.443,22.085,0,0,524.014,67.083,25.456,68.666,0,0,930.723,23.327,41.081,21.617,0,0,,Part-time,K
2014,NSW,With leave entitlements,Financial and insurance services,Mean earnings,Total,1804.432,8.717,48.395,7.46,0,0,2251.178,11.564,56.674,11.024,0,0,1401.59,10.683,40.93,10.264,0,0,,Total,K
2014,NSW,With leave entitlements,"Rental, hiring and real estate services",Mean earnings,Full-time,1673.82,17.313,39.418,16.245,0,0,2215.988,26.6,51.239,25.451,0,0,1257.102,21.886,30.332,18.58,0,0,,Full-time,L
2014,NSW,With leave entitlements,"Rental, hiring and real estate services",Mean earnings,Part-time,655.288,52.079,28.694,48.697,0,0,0,0,0,0,0,0,655.288,52.079,28.694,48.697,0,0,,Part-time,L
2014,NSW,With leave entitlements,"Rental, hiring and real estate services",Mean earnings,Total,1597.438,16.861,38.613,15.436,0,0,2215.988,26.6,51.239,25.451,0,0,1181.632,20.479,30.126,16.795,0,0,,Total,L
2014,NSW,With leave entitlements,"Professional, scientific and technical services",Mean earnings,Full-time,1816.575,7.506,50.179,7.848,0,0,2010.114,8.367,53.834,8.593,0,0,1527.835,9.337,44.618,10.383,0,0,,Full-time,M
2014,NSW,With leave entitlements,"Professional, scientific and technical services",Mean earnings,Part-time,1269.29,23.732,51.202,18.671,0,0,2292.483,45.931,76.304,41.586,0,0,905.885,19.289,42.287,16.307,0,0,,Part-time,M
2014,NSW,With leave entitlements,"Professional, scientific and technical services",Mean earnings,Total,1763.241,7.121,50.279,7.212,0,0,2022.858,8.144,54.848,8.424,0,0,1424.808,8.748,44.225,9.336,0,0,,Total,M
2014,NSW,With leave entitlements,Administrative and support services,Mean earnings,Full-time,1385.346,14.202,35.012,13.943,0,0,1537.916,17.383,39.393,17.638,0,0,1185.809,22.085,29.282,19.912,0,0,,Full-time,N
2014,NSW,With leave entitlements,Administrative and support services,Mean earnings,Part-time,647.237,22.024,34.13,24.184,0,0,415.188,54.446,18.87,52.364,0,0,717.693,23.719,38.764,27.306,0,0,,Part-time,N
2014,NSW,With leave entitlements,Administrative and support services,Mean earnings,Total,1238.495,13.821,34.836,13.225,0,0,1433.924,17.204,37.492,17.073,0,0,1042.841,19.138,32.178,17.435,0,0,,Total,N
2014,NSW,With leave entitlements,Public administration and safety,Mean earnings,Full-time,1616.533,9.207,44.963,10.007,0,0,1618.24,10.785,43.109,10.972,0,0,1614.02,12.749,47.692,13.821,0,0,,Full-time,O
2014,NSW,With leave entitlements,Public administration and safety,Mean earnings,Part-time,762.216,14.364,33.476,14.409,0,0,679.604,36.778,32.654,35.174,0,0,780.6,13.256,33.659,13.214,0,0,,Part-time,O
2014,NSW,With leave entitlements,Public administration and safety,Mean earnings,Total,1472.255,8.67,43.023,9.244,0,0,1563.344,10.558,42.498,10.758,0,0,1371.326,11.112,43.606,11.162,0,0,,Total,O
2014,NSW,With leave entitlements,Education and training,Mean earnings,Full-time,1510.345,7.226,45.029,6.969,0,0,1618.327,12.859,48.354,12.351,0,0,1436.844,7.55,42.79,7.581,0,0,,Full-time,P
2014,NSW,With leave entitlements,Education and training,Mean earnings,Part-time,776.395,7.987,41.431,8.948,0,0,698.995,38.728,44.129,40.868,0,0,782.65,8.616,41.213,9.064,0,0,,Part-time,P
2014,NSW,With leave entitlements,Education and training,Mean earnings,Total,1305.613,6.162,44.022,6.149,0,0,1557.044,12.18,48.07,11.593,0,0,1191.122,5.715,42.197,5.905,0,0,,Total,P
